,student,balance,income,default
5935,Yes,476.7204658,10516.86972,No
5936,No,1059.872271,38698.67273,No
5937,No,1367.108606,36427.42974,No
5938,Yes,1604.777659,23999.76034,No
5939,Yes,1055.682537,25109.50847,No
5940,No,367.6116872,44046.01751,No
5941,Yes,0,18032.07378,No
5942,No,543.8057414,31512.61059,No
5943,No,192.6274629,38042.01839,No
5944,No,1184.839953,34527.6868,No
5945,Yes,1510.777233,19491.69407,No
5946,No,801.6399094,37441.79212,No
5947,No,631.0308358,44525.88999,No
5948,No,279.1168757,30144.4325,No
5949,No,674.0325619,54832.66573,No
5950,Yes,957.6302042,15018.91365,No
5951,No,274.4242206,31292.62745,No
5952,No,1044.449897,43374.0041,No
5953,No,319.807607,45202.6354,No
5954,Yes,429.222463,19442.02909,No
5955,No,835.5850236,41032.37131,No
5956,No,2.788920349,54838.80551,No
5957,Yes,867.4416448,16396.68236,No
5958,Yes,271.7309257,14215.09288,No
5959,No,404.1946521,41668.41958,No
5960,No,1572.811108,18218.47436,No
5961,No,730.6335593,42300.14687,No
5962,No,0,56610.2365,No
5963,No,1046.168559,46078.98231,No
5964,No,514.8717738,50339.1918,No
5965,Yes,1181.586009,22142.05215,No
5966,No,0,45235.29087,No
5967,No,272.2199278,47757.82441,No
5968,No,1175.125526,33284.20607,No
5969,No,812.8896264,48563.79976,No
5970,No,571.0415013,40389.44633,No
5971,Yes,1041.147351,12488.73193,No
5972,No,334.0194949,40916.03325,No
5973,No,1402.601194,37273.59307,No
5974,No,1569.870324,55938.76622,No
5975,Yes,1035.966107,30531.61311,No
5976,No,1376.113241,63073.44514,No
5977,Yes,668.642229,20240.95496,No
5978,No,0,36249.17499,No
5979,No,1112.655684,35159.21546,No
5980,No,718.5798774,12571.68936,No
5981,No,641.5503677,45574.49958,No
5982,Yes,2125.792202,19539.14861,Yes
5983,Yes,814.3541028,17973.50916,No
5984,No,904.0336286,18898.31133,No
5985,No,795.4973264,25336.32685,No
5986,Yes,1753.598144,21130.91859,No
5987,No,284.3956974,60840.80984,No
5988,Yes,1300.889693,14156.64567,No
5989,No,1237.843391,31880.17559,No
5990,No,563.4665954,31151.18709,No
5991,Yes,6.727869735,21695.70276,No
5992,No,661.5281862,58519.85979,No
5993,No,630.7148446,53546.5706,No
5994,No,721.1416861,40458.95421,No
5995,Yes,360.0091602,18487.43325,No
5996,No,751.0309852,45581.71886,No
5997,No,572.4682971,52797.42938,No
5998,Yes,242.4629888,23413.35959,No
5999,No,199.4547896,57455.21016,No
6000,No,477.5668171,16978.27113,No
6001,Yes,1184.725034,19797.77015,No
6002,Yes,604.7587402,19369.34923,No
6003,No,384.3310694,34232.06923,No
6004,No,1399.573561,23577.76451,No
6005,No,328.7781476,48626.35674,No
6006,No,271.0598661,30465.30757,No
6007,Yes,145.0021215,19927.0921,No
6008,Yes,344.1541116,20439.68811,No
6009,No,985.7527395,22829.58798,No
6010,Yes,1002.41925,17797.34371,No
6011,Yes,1004.844323,20249.20743,No
6012,No,483.4158516,53873.51265,No
6013,No,1034.601162,41252.72833,No
6014,Yes,854.6262002,16322.72259,No
6015,No,796.8367297,29397.88409,No
6016,No,535.6968565,55828.08177,No
6017,Yes,1070.639261,14833.02918,No
6018,No,0,30524.75601,No
6019,No,1333.901206,23261.84654,No
6020,No,1114.832181,39776.99896,Yes
6021,Yes,793.2480916,24314.68239,No
6022,No,433.93529,26888.08734,No
6023,Yes,1004.273646,17069.52357,No
6024,Yes,1112.701189,20901.21374,No
6025,No,298.7751394,33255.83885,No
6026,No,796.8463462,20078.78923,No
6027,Yes,969.3971625,17686.562,No
6028,No,1075.118346,47566.78403,No
6029,Yes,0,16451.94239,No
6030,Yes,44.65556623,26346.81193,No
6031,Yes,1000.740586,14689.49468,No
6032,No,1311.999313,26377.97395,No
6033,Yes,2086.536165,17893.72137,Yes
6034,No,697.0468594,38743.09318,No
6035,No,1240.66425,30938.53745,No
6036,Yes,726.7641457,16079.63675,No
6037,No,633.5041872,40571.76652,No
6038,Yes,386.156432,22527.64722,No
6039,No,0,34701.19596,No
6040,No,808.5935854,41222.35167,No
6041,No,1384.392454,35499.52693,No
6042,No,713.067544,44413.75139,No
6043,No,590.6765328,26673.8476,No
6044,No,294.8446533,41591.77996,No
6045,No,208.0077062,42399.52956,No
6046,No,220.4493279,33213.32492,No
6047,No,773.172691,49308.16489,No
6048,No,1248.477058,37204.07352,No
6049,No,634.1866103,32255.98924,No
6050,No,678.1868937,55542.96963,No
6051,No,1252.621497,27295.51793,No
6052,Yes,1297.265043,16864.43489,No
6053,No,0,38870.4968,No
6054,No,1190.761292,27257.12253,No
6055,No,196.515562,44226.63177,No
6056,No,619.5592065,33476.66786,No
6057,No,438.6250849,41454.72128,No
6058,No,676.0988601,38571.41375,No
6059,No,589.914146,49945.38901,No
6060,No,1068.14635,27859.86445,No
6061,No,1210.416122,45113.16252,No
6062,Yes,390.3564738,9114.275289,No
6063,No,1505.707167,35786.32716,No
6064,No,490.0559754,35895.35391,No
6065,No,123.2860681,47467.95895,No
6066,No,563.2864112,51720.91153,No
6067,No,409.1603681,45055.89747,No
6068,Yes,781.6803963,21342.47871,No
6069,No,870.3027256,24263.12744,No
6070,No,509.1560111,47444.15145,No
6071,No,1056.662484,39255.76331,No
6072,No,394.9902144,41574.83351,No
6073,Yes,1592.004647,19982.29006,No
6074,No,0,49250.46411,No
6075,No,1276.403278,52215.13403,No
6076,No,2413.319449,38540.57271,Yes
6077,No,210.1232594,58413.10367,No
6078,No,2187.224846,42205.12305,Yes
6079,No,1159.841945,43385.01904,No
6080,No,1339.603177,46442.35377,No
6081,Yes,793.3474509,11495.39314,No
6082,Yes,163.5033913,17545.72664,No
6083,No,867.6294827,43091.93599,No
6084,Yes,1231.025804,13363.97805,No
6085,No,312.4154887,47118.99943,No
6086,Yes,758.4480112,20936.06864,No
6087,Yes,1035.823468,13959.42045,No
6088,No,763.7352796,44125.71873,No
6089,Yes,728.5435561,12475.46073,No
6090,No,1066.296558,42247.77855,No
6091,No,338.7252717,37017.10149,No
6092,No,264.9424906,39317.57391,No
6093,No,1167.325681,43337.13006,No
6094,No,553.7428862,39653.98309,No
6095,No,485.7928417,38281.31479,No
6096,No,485.9448148,46447.40528,No
6097,No,690.4383031,66807.9363,No
6098,No,1588.526206,38014.56885,Yes
6099,No,460.4301908,56002.2232,No
6100,No,275.660215,31259.9782,No
6101,No,336.9071196,41907.71615,No
6102,No,307.693119,42220.85392,No
6103,Yes,1431.077694,20576.77995,No
6104,Yes,787.6182494,11928.55523,No
6105,Yes,1660.404013,18861.15466,No
6106,No,0,41482.70163,No
6107,No,1744.935803,43978.11235,No
6108,Yes,758.3096627,12662.126,No
6109,No,1173.462466,48396.50483,No
6110,No,1335.541418,53354.84921,No
6111,Yes,1434.849164,17459.03127,No
6112,No,591.066666,43869.3159,No
6113,No,862.7765105,49444.78465,No
6114,Yes,1233.250011,16076.85426,No
6115,Yes,911.7867777,20928.39244,No
6116,No,0,43066.26756,No
6117,No,286.928184,50618.72261,No
6118,No,377.5344919,28045.59512,No
6119,No,811.7924885,36874.61863,No
6120,Yes,1856.605596,17845.33685,No
6121,No,607.8379922,33737.17549,No
6122,Yes,2182.348954,22037.85969,Yes
6123,Yes,1406.567671,23050.88827,No
6124,Yes,662.0906031,16310.79451,No
6125,No,777.0162482,52797.93905,No
6126,No,0,47236.97377,No
6127,Yes,769.7114996,11262.63855,No
6128,No,970.1847021,38784.45915,No
6129,No,537.9266975,45615.19566,No
6130,No,768.1548836,39701.93491,No
6131,No,1150.040923,19536.16037,No
6132,No,902.5572891,32765.38813,No
6133,No,442.8275798,42004.19673,No
6134,No,100.8668444,31389.45857,No
6135,Yes,904.0563158,23188.71514,No
6136,No,1396.263723,24379.07154,No
6137,No,1001.331745,47640.737,No
6138,No,1631.615617,38906.95641,Yes
6139,No,790.7405179,45900.29736,No
6140,No,1097.393094,46807.08168,No
6141,No,0,37598.86279,No
6142,Yes,1262.835385,12406.99895,No
6143,No,738.1929286,54491.14267,No
6144,No,655.2677484,28642.58257,No
6145,No,0,32944.99582,No
6146,No,638.5403332,20607.4593,No
6147,No,570.9308876,46840.72126,No
6148,No,1056.443662,31268.737,No
6149,No,1522.855155,35805.25597,No
6150,No,977.3215555,35296.28141,No
6151,No,743.5650136,28893.87601,No
6152,No,352.0332779,38259.22409,No
6153,No,318.2094608,48975.36743,No
6154,Yes,674.8509392,15798.1346,No
6155,No,268.9543495,55892.72711,No
6156,Yes,1023.205479,17694.9656,No
6157,No,718.1569168,42172.00521,No
6158,No,843.2908052,41692.42221,No
6159,No,866.729785,36452.72212,No
6160,No,449.949322,38987.02486,No
6161,No,459.101423,45043.6664,No
6162,Yes,760.2195299,17657.98551,No
6163,No,1160.827632,26022.95259,No
6164,No,1317.512987,49285.54547,No
6165,Yes,561.7818671,18470.28261,No
6166,Yes,176.5338346,15175.58604,No
6167,Yes,1059.236341,12601.47121,No
6168,No,526.7984896,28491.4805,No
6169,No,20.96450385,62862.75183,No
6170,No,528.9424635,42134.27063,No
6171,No,1561.53353,54594.84671,No
6172,No,963.7228112,47605.76859,No
6173,Yes,1227.365273,12128.14817,No
6174,No,1209.377359,35071.31662,No
6175,Yes,671.1758688,17564.95475,No
6176,No,275.6246467,35761.3165,No
6177,No,776.188873,34140.98039,No
6178,Yes,699.303115,19789.53066,No
6179,Yes,606.1251346,16957.64876,No
6180,Yes,1231.212923,20000.06255,No
6181,No,1408.438085,48012.91357,Yes
6182,No,338.4954707,34332.84324,No
6183,No,1380.48149,24856.64306,No
6184,No,1316.42181,45806.90151,No
6185,No,1046.182045,48752.13176,No
6186,Yes,904.684255,17281.11917,No
6187,No,1281.520648,37665.29394,No
6188,No,0,46597.49508,No
6189,Yes,501.1116447,22393.27308,No
6190,No,1085.95015,36532.71876,No
6191,No,351.9451074,48726.04767,No
6192,No,1803.170259,36192.63022,Yes
6193,No,666.622349,44931.93976,No
6194,No,154.703584,33162.19321,No
6195,No,360.0891792,44448.9158,No
6196,No,105.4410038,35291.46335,No
6197,No,492.4282925,25848.9885,No
6198,Yes,1232.422469,24093.29644,No
6199,No,1154.398529,20457.22078,No
6200,Yes,1113.326964,14579.65698,No
6201,Yes,699.6980374,22590.66798,No
6202,Yes,1001.785683,24771.72694,No
6203,Yes,1217.226947,16449.999,No
6204,No,1156.933998,45325.34097,No
6205,Yes,1637.450714,18766.85518,No
6206,No,824.2414326,53320.28294,No
6207,No,662.3428972,49885.01912,No
6208,No,617.6407642,37604.93356,No
6209,No,271.4519112,34863.1042,No
6210,Yes,688.1812417,18755.95323,No
6211,No,797.7091656,39677.69721,No
6212,No,464.4043311,53215.93158,No
6213,Yes,976.2022175,23191.7707,No
6214,No,1430.766147,45672.51997,No
6215,Yes,1208.144482,17721.29366,No
6216,No,0,41960.1745,No
6217,Yes,402.3587995,15256.48418,No
6218,Yes,824.5143779,15309.27621,No
6219,Yes,1060.878824,11041.3315,No
6220,No,310.4959193,47427.32909,No
6221,No,691.4184986,40232.65666,No
6222,No,23.15226669,42016.89909,No
6223,Yes,913.2761576,20446.203,No
6224,No,970.8164382,35835.35508,No
6225,No,1148.447538,39662.12241,No
6226,No,1638.687046,38441.15803,No
6227,Yes,0,19134.44475,No
6228,Yes,1448.950207,28273.83539,No
6229,Yes,1286.839756,17464.99353,No
6230,No,762.0735996,48268.59139,No
6231,No,977.5765275,51074.21274,No
6232,No,368.7680524,45647.29761,No
6233,No,267.9593388,46134.62266,No
6234,Yes,503.1563883,18728.29694,No
6235,No,0,48523.33555,No
6236,No,282.6028771,56118.3224,No
6237,No,748.0570433,47775.18082,No
6238,No,999.6540136,27564.68871,No
6239,No,494.660496,47035.75468,No
6240,No,1022.682388,22588.55547,No
6241,Yes,1135.217871,19062.59687,No
6242,No,707.8023303,40140.80045,No
6243,Yes,1954.321689,17137.47372,Yes
6244,Yes,1282.350409,7230.030471,No
6245,No,808.6169215,23519.67255,No
6246,Yes,1219.933751,21765.38212,No
6247,No,481.8804217,44137.0795,No
6248,No,409.4117491,53624.45775,No
6249,No,1157.277347,31369.49194,No
6250,No,1424.93289,27668.95224,Yes
6251,No,0,58825.61513,No
6252,No,687.0691307,34434.21823,No
6253,No,1435.662933,31507.08928,No
6254,No,188.544102,49697.23179,No
6255,No,1084.387499,34558.61578,No
6256,No,644.6185908,37452.06721,No
6257,No,1345.563131,38602.11298,No
6258,Yes,733.7194635,27165.47998,No
6259,Yes,744.1780148,20773.6274,No
6260,No,0,29542.0254,No
6261,Yes,1395.961882,23717.85111,No
6262,No,1920.242332,57242.98341,Yes
6263,No,538.4132679,40773.94146,No
6264,Yes,385.6982623,18352.43625,No
6265,Yes,1350.757577,19692.91878,No
6266,No,1567.763856,39201.24186,No
6267,No,753.6868883,42230.64777,No
6268,No,72.37195337,28717.94062,No
6269,Yes,675.0360244,21115.79312,No
6270,Yes,980.16435,13713.50223,No
6271,Yes,910.3836047,19163.80699,No
6272,Yes,1262.884299,14340.50794,No
6273,No,621.3127192,39372.07719,No
6274,No,643.4026386,50208.82372,No
6275,Yes,728.2592917,13438.98556,No
6276,No,459.2602277,59731.28878,No
6277,No,289.6166642,49066.83365,No
6278,Yes,784.7466141,11642.92229,No
6279,Yes,712.5947732,18441.02612,No
6280,No,1096.003601,52030.9726,No
6281,Yes,435.4855311,19899.75457,No
6282,No,688.0224701,29019.81789,No
6283,No,599.4283586,36654.64817,No
6284,No,68.75629448,45811.74294,No
6285,Yes,765.1369986,14290.26763,No
6286,No,1273.124571,57688.56805,No
6287,No,1078.621061,46060.08477,No
6288,No,1677.348956,44972.70986,No
6289,No,531.7561839,42365.07367,No
6290,Yes,631.1726124,11075.89406,No
6291,No,1081.478534,34072.64381,No
6292,No,368.5153456,60953.82479,No
6293,No,343.7269991,38054.5554,No
6294,No,1715.282689,60137.63368,No
6295,No,450.3355798,20080.10212,No
6296,No,740.5807734,20717.54444,No
6297,No,0,26237.47434,No
6298,No,475.8690387,35621.69112,No
6299,Yes,1383.745059,14633.98588,No
6300,Yes,406.4823849,22708.90108,No
6301,No,857.2615657,34406.61082,No
6302,Yes,1637.235201,16751.16975,No
6303,No,1094.315872,34854.34239,No
6304,No,1213.127074,47848.0479,No
6305,Yes,1074.746406,22729.30865,No
6306,Yes,1010.212633,13469.86665,No
6307,No,416.1282864,21960.62456,No
6308,Yes,675.8413465,17801.47436,No
6309,No,0,36338.8485,No
6310,No,867.3041732,29541.04315,No
6311,No,843.9073034,23956.51937,No
6312,No,766.43043,39078.797,No
6313,No,1286.537233,46337.12389,No
6314,No,1142.935154,34401.66711,No
6315,Yes,925.4112876,15120.33562,No
6316,Yes,1110.453823,14965.43739,No
6317,Yes,938.6059755,24392.10404,No
6318,No,321.0397429,37026.58716,No
6319,No,943.3876407,39415.59565,No
6320,No,511.5987702,54002.51166,No
6321,No,743.8495986,24303.46763,No
6322,No,1089.577061,46890.2154,No
6323,No,0,46275.36347,No
6324,No,0,31511.65746,No
6325,No,1282.321247,37437.71096,No
6326,No,1373.796792,36888.92841,No
6327,No,1228.3343,43577.66949,No
6328,No,1536.788312,34734.86388,No
6329,No,735.4704341,53312.53053,No
6330,Yes,1142.427605,26114.40315,No
6331,No,1490.715076,36417.40004,No
6332,No,880.0328325,60203.88156,No
6333,No,2.84301484,39923.8193,No
6334,Yes,2066.695603,10470.636,Yes
6335,No,2343.797513,51095.29393,Yes
6336,No,929.7454817,36071.52426,No
6337,Yes,764.6277907,26188.0695,No
6338,No,504.6044952,31870.01829,No
6339,No,685.2069414,40555.79988,No
6340,No,473.027458,43016.86073,No
6341,No,1302.553499,32235.05245,No
6342,No,435.0041342,30828.86039,No
6343,No,601.8385009,37697.37005,No
6344,No,456.7636577,50160.6337,No
6345,No,1065.042918,37747.10405,No
6346,No,1153.331896,37936.08708,No
6347,No,59.63300148,35709.73846,No
6348,Yes,1106.430674,16960.69412,No
6349,Yes,1106.453525,14840.93813,No
6350,Yes,385.430994,21619.66341,No
6351,No,0,45025.51165,No
6352,No,727.957482,53606.97314,No
6353,No,1028.777609,36276.08514,No
6354,Yes,1035.916689,10607.90614,No
6355,No,974.5977187,25316.85875,No
6356,No,772.8092199,39944.6072,No
6357,No,1014.973979,41993.64061,No
6358,Yes,0,10276.25611,No
6359,Yes,1403.789341,22893.96052,No
6360,No,580.4233413,25926.23509,No
6361,No,499.5507444,45954.67124,No
6362,Yes,748.2362054,11613.22295,No
6363,No,568.0939695,31392.06695,No
6364,No,1366.725774,35425.51208,No
6365,No,511.6788941,32693.85088,No
6366,Yes,678.2178753,19979.69399,No
6367,Yes,1692.42056,7761.342904,No
6368,No,631.8045979,32752.51926,No
6369,No,585.0500546,34297.56527,No
6370,No,1173.490792,44134.74487,No
6371,No,544.2374276,43306.62114,No
6372,Yes,1985.321739,22248.40266,Yes
6373,No,1011.060904,38001.7121,No
6374,No,1231.214517,48156.35756,No
6375,No,875.842483,45524.5322,No
6376,No,1516.065384,59194.23921,No
6377,No,563.1212611,30226.48272,No
6378,Yes,1244.566927,21717.47587,No
6379,Yes,1215.643468,16403.68576,No
6380,No,1077.747127,30133.25763,No
6381,Yes,1393.916368,16658.48308,No
6382,No,803.5700674,45353.97068,No
6383,No,916.7492378,58469.93356,No
6384,No,147.0493336,52074.5107,No
6385,No,734.4727806,46805.55302,No
6386,Yes,996.205915,13647.53574,No
6387,No,1883.200207,47438.25571,No
6388,No,1271.115698,40578.31619,No
6389,No,173.7334181,32480.53398,No
6390,No,1004.187665,37132.65721,No
6391,Yes,2033.362496,18549.74539,No
6392,No,269.3578618,40883.18547,No
6393,No,441.701436,44227.91027,No
6394,No,1471.608629,61385.59987,No
6395,Yes,1133.822004,16602.02802,No
6396,No,843.3526611,51736.91025,No
6397,No,250.4683325,42309.08282,No
6398,No,1569.728273,30604.28645,No
6399,Yes,995.3471118,11690.74126,No
6400,No,1572.34559,37895.17307,Yes
6401,No,1570.416179,49501.81038,No
6402,No,645.931623,39695.62726,No
6403,No,1001.853011,32748.63094,No
6404,Yes,905.2312955,15699.89846,No
6405,Yes,859.3796898,19287.5037,No
6406,No,1670.850285,54442.2662,No
6407,No,391.2566277,33651.40556,No
6408,No,670.0082484,35919.79677,No
6409,No,1036.053835,44869.46019,No
6410,No,481.9894913,19240.31429,No
6411,Yes,542.7692556,17664.88143,No
6412,Yes,887.2889243,17409.03112,No
6413,Yes,1465.849554,17678.73631,No
6414,Yes,1545.63746,13959.99367,No
6415,No,262.7913362,28974.75055,No
6416,Yes,793.7963758,21172.40412,No
6417,No,1192.766158,45902.50755,No
6418,Yes,1120.320878,29045.4068,No
6419,Yes,514.1994978,21482.03481,No
6420,No,710.7604275,53050.48538,No
6421,No,1176.243271,27956.7829,No
6422,No,1805.559588,40119.78783,Yes
6423,No,124.8284595,39478.30007,No
6424,No,1056.993239,45489.89668,No
6425,Yes,904.9946707,19108.74233,No
6426,No,1402.120138,41275.64547,No
6427,No,7.069530292,48711.63749,No
6428,Yes,733.7833904,16124.35425,No
6429,No,612.960653,43392.88709,No
6430,No,998.704699,46697.77777,No
6431,No,1078.457001,33001.12651,No
6432,No,638.4763864,53034.55233,No
6433,Yes,890.0481045,15156.91913,No
6434,No,815.6821325,53817.27975,No
6435,No,1276.98265,40611.34869,No
6436,No,671.1857708,44120.64174,No
6437,No,818.2843466,48490.81219,No
6438,No,1371.330899,35820.62983,No
6439,No,897.4957561,47816.41161,No
6440,Yes,699.6964224,17318.88187,No
6441,No,848.9407381,35534.98389,No
6442,No,0,27297.90952,No
6443,Yes,1660.861064,13694.85645,No
6444,No,1475.503847,44769.12214,No
6445,No,0,22431.45354,No
6446,No,1186.964356,33439.8364,No
6447,No,844.4038026,36854.63634,No
6448,Yes,1540.308824,15241.01588,No
6449,No,679.7075809,29534.82146,No
6450,No,1650.578,31514.25965,Yes
6451,Yes,614.7838595,18487.23371,No
6452,No,1379.678044,31766.2936,No
6453,Yes,770.1055385,15284.71993,No
6454,No,1209.540282,40805.77763,No
6455,Yes,1380.969819,13633.43347,No
6456,No,1349.106443,28340.43736,No
6457,Yes,1051.393853,23520.426,No
6458,Yes,428.4258221,15446.95803,No
6459,No,1714.18603,52779.08882,No
6460,Yes,1647.801283,15392.21298,No
6461,No,482.9758188,47924.67664,No
6462,No,2124.671313,44520.0001,Yes
6463,No,297.8382216,34549.46263,No
6464,No,1201.348042,35858.40429,No
6465,No,811.2419476,26448.3285,No
6466,No,0,36201.53887,No
6467,No,585.8041768,30143.32851,No
6468,No,511.321855,38510.16091,No
6469,No,1249.194174,45586.89022,No
6470,No,48.96555026,27069.73978,No
6471,No,863.5747099,32889.38396,No
6472,No,1579.359465,50216.57163,No
6473,No,800.6093328,50324.55493,No
6474,Yes,1356.534691,19480.54377,No
6475,Yes,1704.578529,16887.40514,Yes
6476,Yes,528.5856887,19621.62922,No
6477,Yes,1390.507666,15885.51078,No
6478,Yes,333.5411962,27321.55783,No
6479,No,1569.556299,36306.01944,No
6480,No,1509.780887,43650.41851,No
6481,No,961.2415545,31647.28748,No
6482,No,1443.507447,47205.34866,No
6483,No,0,37605.37939,No
6484,No,895.3959518,48939.73566,No
6485,No,1355.866843,45537.95492,No
6486,Yes,960.1139856,24326.06027,No
6487,No,1164.4764,36997.71898,No
6488,No,535.1829158,37042.76649,No
6489,Yes,1424.772927,21852.92988,No
6490,No,773.1724915,50069.20882,No
6491,No,685.1925696,33185.01044,No
6492,No,343.7688061,51626.13569,No
6493,Yes,1513.541568,23556.6905,No
6494,No,415.0036341,37859.31446,No
6495,No,1034.36018,25111.21255,No
6496,No,1115.896008,21646.30595,No
6497,Yes,748.7464309,17440.62655,No
6498,No,291.4087289,54408.78898,No
6499,Yes,453.9297986,12665.307,No
6500,No,889.565857,49941.08863,No
6501,No,345.1906244,48111.44622,No
6502,No,393.828578,28362.62463,No
6503,Yes,991.0939963,16842.43614,No
6504,No,4.466457821,45157.90962,No
6505,No,660.0589187,39163.32727,No
6506,Yes,1168.868403,18113.34377,No
6507,No,528.8673882,38881.47626,No
6508,No,89.33404767,36515.98159,No
6509,Yes,196.7767287,15858.3533,No
6510,No,1637.347759,37676.66312,No
6511,No,574.9553577,33517.21103,No
6512,No,969.134944,29705.04132,No
6513,Yes,1049.241311,23332.48384,No
